,carat,cut,color,clarity,depth,table,price ,x,y,z
12755,1.04,Ideal,F,SI1,61.3,55,443771.4,6.51,6.53,4
12756,1,Premium,E,SI1,59.7,57,443854.8,6.56,6.48,3.89
12757,1,Very Good,E,SI1,59.4,63,443854.8,6.47,6.42,3.83
12758,1.2,Very Good,I,VS1,63.1,58,443854.8,6.7,6.62,4.2
12759,1,Premium,G,VS2,60.8,60,443854.8,6.39,6.33,3.87
12760,1.05,Premium,H,VS2,61.1,58,443938.2,6.57,6.53,4
12761,1.21,Premium,H,SI2,62.7,59,444021.6,6.75,6.78,4.24
12762,1.21,Very Good,H,SI2,62.6,61,444021.6,6.7,6.75,4.21
12763,1.21,Very Good,I,SI1,62.1,56,444021.6,6.76,6.92,4.25
12764,1.21,Ideal,J,VS1,62.3,55,444021.6,6.81,6.86,4.26
12765,0.9,Very Good,F,VS1,61.2,56,444021.6,6.18,6.23,3.8
12766,1.07,Ideal,E,SI2,62.2,55,444105,6.54,6.58,4.08
12767,1.11,Ideal,H,SI1,60.6,59,444105,6.75,6.71,4.08
12768,1.14,Premium,G,SI1,62.2,58,444188.4,6.64,6.7,4.15
12769,1.07,Premium,H,VS2,62.1,59,444271.8,6.52,6.56,4.06
12770,1.33,Very Good,J,SI1,64,53,444271.8,6.93,7.01,4.46
12771,1.08,Ideal,F,SI1,62.7,57,444271.8,6.52,6.49,4.08
12772,1.51,Premium,J,SI2,59.7,62,444271.8,7.46,7.42,4.44
12773,1.06,Very Good,E,SI1,59.6,57,444355.2,6.62,6.67,3.96
12774,1.11,Ideal,I,SI1,61.9,55,444438.6,6.65,6.66,4.12
12775,1.12,Premium,D,SI2,61.2,60,444438.6,6.67,6.63,4.07
12776,1.12,Premium,G,SI1,59.8,58,444438.6,6.79,6.76,4.05
12777,1.22,Ideal,I,SI1,62.1,56,444438.6,6.83,6.79,4.23
12778,1.22,Very Good,F,SI1,63.5,56,444438.6,6.79,6.75,4.3
12779,1.27,Very Good,F,SI2,61,61,444522,6.95,7.01,4.26
12780,1,Good,E,SI1,58.2,61,444522,6.53,6.57,3.81
12781,1.03,Ideal,E,SI1,62,57,444522,6.47,6.44,4
12782,1.03,Premium,F,VS2,60.5,59,444522,6.6,6.52,3.97
12783,1.03,Ideal,E,SI1,62.2,57,444522,6.48,6.42,4.01
12784,0.9,Very Good,D,VS1,60.3,58,444605.4,6.23,6.28,3.77
12785,1,Ideal,E,SI1,61.6,57,444605.4,6.37,6.45,3.95
12786,1.01,Good,H,VS2,64.4,58,444605.4,6.18,6.24,4
12787,1,Fair,D,SI1,65.5,60,444605.4,6.18,6.12,4.03
12788,1,Good,D,SI1,58.5,64,444605.4,6.53,6.49,3.81
12789,1.19,Ideal,I,SI1,63.7,57,444605.4,6.73,6.69,4.28
12790,1.12,Ideal,H,SI2,63.6,56,444605.4,6.68,6.54,4.19
12791,1.25,Premium,I,VS1,59.4,60,444605.4,7.1,7.03,4.2
12792,1.2,Premium,F,SI2,62.5,59,444688.8,6.74,6.68,4.2
12793,1.27,Fair,H,SI2,65.2,54,444855.6,6.78,6.71,4.41
12794,1.02,Very Good,H,VS2,60.2,62,444939,6.46,6.54,3.91
12795,0.9,Ideal,G,VVS2,61.9,56,444939,6.15,6.22,3.83
12796,0.9,Ideal,E,VS1,61.3,57,444939,6.2,6.24,3.81
12797,1.11,Very Good,H,SI1,62.5,58,444939,6.61,6.64,4.14
12798,1.34,Very Good,J,SI2,62.7,56,444939,7.05,7.08,4.43
12799,1.09,Premium,H,SI1,59.8,60,444939,6.72,6.66,4
12800,1.03,Ideal,G,SI1,62.5,57,445105.8,6.4,6.49,4.03
12801,0.7,Ideal,E,VVS1,61.9,56,445189.2,5.66,5.69,3.51
12802,0.7,Ideal,E,VVS1,61.8,55,445189.2,5.69,5.73,3.53
12803,1.13,Premium,H,SI1,61.4,59,445189.2,6.73,6.68,4.12
12804,1.01,Very Good,E,SI1,62.3,56,445272.6,6.36,6.42,3.98
12805,1.01,Very Good,E,SI1,61.1,57,445272.6,6.43,6.46,3.94
12806,1.14,Ideal,J,VS1,61.6,56,445272.6,6.71,6.73,4.14
12807,1.01,Very Good,E,SI2,60.2,60,445356,6.46,6.5,3.9
12808,1.21,Ideal,J,SI1,61.9,54,445439.4,6.85,6.88,4.25
12809,1,Very Good,D,SI1,62.3,59,445522.8,6.26,6.29,3.91
12810,0.91,Very Good,D,SI1,62,59,445522.8,6.19,6.16,3.83
12811,1.06,Ideal,G,SI1,62,57,445522.8,6.54,6.5,4.04
12812,1.05,Ideal,H,SI1,61.9,57,445522.8,6.54,6.57,4.06
12813,1.13,Ideal,F,SI1,59.7,57,445522.8,6.82,6.79,4.06
12814,1.04,Premium,H,VS2,59.6,58,445689.6,6.63,6.55,3.93
12815,1,Good,E,SI1,57.2,62,445773,6.59,6.56,3.76
12816,1.01,Premium,F,SI1,62.3,58,445773,6.44,6.41,4
12817,1.01,Premium,F,SI1,59.8,60,445773,6.57,6.53,3.92
12818,1.01,Premium,F,SI1,62.2,59,445773,6.41,6.36,3.97
12819,1.01,Premium,F,SI1,60.6,59,445773,6.52,6.49,3.94
12820,1.01,Ideal,F,SI1,60.9,55,445773,6.5,6.48,3.95
12821,1.02,Ideal,G,VS2,62.4,57,445856.4,6.47,6.36,4
12822,1.21,Very Good,I,SI1,62.8,57,445856.4,6.73,6.8,4.25
12823,1.02,Premium,G,VS2,61.5,59,445856.4,6.45,6.4,3.95
12824,1.11,Premium,G,VS2,61,59,445856.4,6.7,6.67,4.08
12825,1.1,Ideal,H,VS2,60.5,57,445939.8,6.73,6.7,4.06
12826,1.07,Ideal,G,SI1,61.9,55,445939.8,6.57,6.62,4.08
12827,1.05,Ideal,I,VS2,60.2,57,445939.8,6.6,6.65,3.99
12828,1.05,Ideal,F,SI2,61.9,56,445939.8,6.48,6.5,4.02
12829,1,Premium,F,VS2,61.3,59,445939.8,6.39,6.35,3.9
12830,1.02,Fair,E,VS2,66.6,57,446190,6.09,6.14,4.07
12831,1,Very Good,E,SI1,59.6,60,446273.4,6.43,6.48,3.85
12832,1,Very Good,E,SI1,61.2,60,446273.4,6.39,6.42,3.92
12833,1.05,Premium,D,SI1,61.6,61,446273.4,6.55,6.5,4.02
12834,1.5,Premium,J,SI2,61.3,59,446273.4,7.38,7.33,4.51
12835,1.2,Very Good,H,SI2,62,58,446356.8,6.73,6.79,4.19
12836,1.2,Very Good,I,SI1,63.8,57,446356.8,6.64,6.72,4.26
12837,1.05,Ideal,I,VVS2,61.8,54,446356.8,6.55,6.57,4.05
12838,1.08,Ideal,G,SI1,61.8,56,446356.8,6.58,6.55,4.06
12839,1.08,Ideal,D,SI2,61.6,57,446356.8,6.62,6.58,4.07
12840,1.04,Very Good,G,VS2,61.4,63,446440.2,6.51,6.55,4.01
12841,1.03,Very Good,G,SI1,59.4,60,446440.2,6.61,6.66,3.94
12842,1.21,Premium,I,SI1,61.6,58,446440.2,6.89,6.84,4.23
12843,1.06,Ideal,F,SI2,61.8,56,446523.6,6.56,6.51,4.04
12844,1.25,Ideal,I,SI2,62,57,446607,6.92,6.85,4.27
12845,1.25,Ideal,G,SI2,61.6,57,446607,6.98,6.91,4.28
12846,1.02,Premium,H,VS2,62.4,58,446690.4,6.39,6.43,4
12847,1.03,Ideal,F,SI1,62.8,56,446690.4,6.38,6.46,4.03
12848,1.22,Good,J,VS1,58.5,61,446690.4,6.94,7,4.08
12849,0.9,Good,E,VS1,59.3,56,446690.4,6.27,6.32,3.73
12850,1.08,Ideal,I,VS2,61.8,54.2,446773.8,6.57,6.6,4.07
12851,1.34,Ideal,G,SI2,62,55,446857.2,7.06,7.03,4.37
12852,1.34,Ideal,J,SI2,62,56,446857.2,7.09,7.03,4.38
12853,1.11,Ideal,H,SI1,61.6,56,446857.2,6.65,6.69,4.11
12854,1.09,Ideal,H,SI1,61.9,57,446857.2,6.63,6.58,4.09
12855,0.92,Premium,E,VS1,60.9,61,446857.2,6.25,6.22,3.8
12856,1.11,Ideal,E,SI2,61.2,55,446857.2,6.72,6.68,4.1
12857,1.1,Ideal,E,SI2,61.6,56,446940.6,6.66,6.63,4.09
12858,1.12,Very Good,G,SI1,61.1,59,447107.4,6.69,6.73,4.1
12859,1.1,Ideal,G,SI2,62.1,58,447107.4,6.61,6.63,4.11
12860,1.05,Ideal,G,SI1,61.9,56,447107.4,6.51,6.55,4.04
12861,1.05,Ideal,G,SI1,62.3,55,447107.4,6.47,6.54,4.05
12862,1.11,Good,J,IF,58.3,62,447107.4,6.77,6.84,3.97
12863,1.24,Ideal,J,VS2,61.8,58,447107.4,6.88,6.84,4.24
12864,1.25,Very Good,H,SI2,62.7,57,447190.8,6.82,6.86,4.29
12865,1.06,Ideal,I,VS2,61,57,447190.8,6.55,6.59,4.01
12866,1.12,Ideal,H,SI1,62,57,447274.2,6.69,6.64,4.13
12867,1.12,Premium,H,SI1,62.2,60,447274.2,6.65,6.59,4.12
12868,1.12,Premium,H,SI1,61.6,59,447274.2,6.67,6.63,4.1
12869,1.26,Ideal,I,SI2,62,56,447274.2,7,6.94,4.32
12870,1.21,Very Good,G,SI2,59.3,59,447357.6,6.97,7,4.14
12871,1.09,Ideal,D,SI2,62.4,57,447357.6,6.55,6.6,4.1
12872,1.03,Premium,H,VS2,63,59,447357.6,6.47,6.36,4.04
12873,1.03,Ideal,H,VS2,62.3,56,447357.6,6.46,6.44,4.02
12874,1.03,Premium,H,VS2,60.9,58,447357.6,6.55,6.48,3.97
12875,1.03,Premium,H,VS2,61.6,61,447357.6,6.51,6.44,3.99
12876,1.03,Premium,H,VS2,62.6,56,447357.6,6.43,6.38,4.01
12877,1.03,Ideal,F,SI1,62.6,57,447524.4,6.42,6.46,4.03
12878,1.01,Premium,E,SI1,58.2,59,447524.4,6.59,6.54,3.82
12879,1.17,Premium,F,SI1,61.9,60,447524.4,6.72,6.66,4.14
12880,1.16,Premium,G,SI1,63,58,447524.4,6.7,6.66,4.21
12881,1.14,Very Good,H,SI1,62.9,59,447607.8,6.62,6.64,4.17
12882,1.07,Very Good,H,SI1,60.4,58,447607.8,6.67,6.73,4.05
12883,1.02,Ideal,G,SI1,60.6,57,447607.8,6.49,6.52,3.94
12884,1.22,Premium,I,SI1,62.1,59,447691.2,6.8,6.86,4.24
12885,1.22,Premium,I,SI1,61.2,59,447691.2,6.86,6.9,4.21
12886,1.02,Premium,F,SI1,61.4,58,447774.6,6.48,6.41,3.96
12887,1.13,Very Good,J,VS1,62.1,59,447858,6.64,6.71,4.14
12888,1.05,Premium,H,VS2,62.7,59,447858,6.43,6.49,4.05
12889,1.05,Very Good,H,VS2,59,59,447858,6.68,6.71,3.95
12890,1.1,Ideal,H,SI1,62,57,447858,6.66,6.7,4.14
12891,1.37,Premium,J,VS1,60,62,447858,7.24,7.21,4.33
12892,1.27,Very Good,I,SI2,59.7,57,447941.4,6.99,7.04,4.19
12893,1.01,Very Good,E,SI1,61.5,60,448024.8,6.39,6.42,3.94
12894,1.16,Very Good,G,SI1,60.5,60,448024.8,6.86,6.77,4.12
12895,1.01,Ideal,E,SI1,62.1,57,448024.8,6.4,6.45,3.99
12896,1.2,Very Good,D,SI2,63.1,57,448108.2,6.68,6.75,4.24
12897,0.81,Ideal,E,VVS2,62.2,53.7,448108.2,5.97,5.99,3.72
12898,1.07,Ideal,I,VS1,62,53,448108.2,6.61,6.62,4.1
12899,1.2,Ideal,I,SI2,61.1,57,448108.2,6.86,6.89,4.2
12900,0.9,Ideal,E,SI1,61.9,54,448108.2,6.19,6.22,3.84
12901,1.06,Ideal,H,VS2,61.2,55,448108.2,6.61,6.57,4.03
12902,1.17,Ideal,H,SI2,61.4,56,448108.2,6.83,6.76,4.17
12903,1.23,Premium,H,SI2,61.2,57,448108.2,6.89,6.86,4.21
12904,1.12,Very Good,F,SI1,61.4,63,448191.6,6.7,6.68,4.11
12905,1.12,Very Good,H,SI2,61.7,59,448275,6.67,6.71,4.13
12906,1.08,Very Good,H,SI1,61.8,53,448275,6.62,6.63,4.09
12907,0.93,Ideal,H,VS1,61.8,55,448275,6.28,6.26,3.88
12908,1.01,Ideal,E,SI1,62.9,56,448275,6.41,6.38,4.02
12909,1.2,Premium,I,VVS2,63,60,448358.4,6.71,6.63,4.2
12910,1.2,Very Good,J,VS1,63.1,59,448358.4,6.75,6.65,4.23
12911,1.09,Ideal,H,SI1,62.1,55,448358.4,6.6,6.64,4.11
12912,1,Fair,E,VS2,65,58,448358.4,6.21,6.16,4.02
12913,1.13,Premium,D,SI2,62,58,448358.4,6.68,6.64,4.13
12914,1.13,Premium,G,SI1,60.9,60,448358.4,6.76,6.67,4.09
12915,1.2,Premium,H,SI2,62.2,58,448358.4,6.79,6.74,4.21
12916,1.2,Ideal,I,SI1,63.5,61,448358.4,6.75,6.71,4.27
12917,1.2,Ideal,I,SI1,62.6,58,448358.4,6.74,6.71,4.21
12918,1.28,Premium,H,SI2,60.2,60,448358.4,6.97,6.93,4.31
12919,1.2,Premium,H,SI2,62.5,58,448358.4,6.81,6.76,4.24
12920,1.2,Premium,H,SI2,62.3,58,448358.4,6.81,6.76,4.23
12921,1.2,Premium,H,SI2,62,58,448358.4,6.91,6.76,4.24
12922,1,Good,E,VS2,64,58,448358.4,6.24,6.2,3.99
12923,1.03,Ideal,I,VS2,61.2,56,448525.2,6.5,6.51,3.98
12924,1.13,Ideal,I,SI2,62,55,448525.2,6.68,6.7,4.15
12925,1.18,Ideal,I,SI1,61.5,56,448525.2,6.77,6.82,4.18
12926,1.01,Good,F,SI1,62.4,59,448525.2,6.29,6.33,3.94
12927,1.03,Ideal,F,SI1,61.3,57,448525.2,6.58,6.51,4.01
12928,1.01,Good,E,SI1,64.3,59,448608.6,6.23,6.28,4.02
12929,1.04,Very Good,E,SI1,63.5,56,448775.4,6.41,6.37,4.06
12930,1.24,Premium,D,SI2,59.9,59,448858.8,7.01,6.95,4.18
12931,1.31,Very Good,J,SI1,62.5,55,448858.8,6.97,7.05,4.38
12932,1.14,Ideal,H,SI1,62.3,56,448858.8,6.69,6.77,4.19
12933,1.02,Very Good,H,VS2,62.4,57,448942.2,6.43,6.35,3.99
12934,1.01,Very Good,F,SI1,61.9,58,448942.2,6.41,6.44,3.98
12935,1.11,Very Good,F,SI1,60.1,61,449025.6,6.64,6.74,4.06
12936,1.13,Ideal,H,SI1,62.3,56,449025.6,6.66,6.69,4.16
12937,1,Good,E,SI1,58,60,449025.6,6.48,6.52,3.77
12938,1.09,Premium,F,SI1,60.9,59,449025.6,6.64,6.59,4.03
12939,1.15,Premium,G,SI1,63,59,449025.6,6.68,6.63,4.19
12940,1.09,Premium,F,SI1,62.7,58,449025.6,6.56,6.51,4.1
12941,1,Very Good,G,VS2,60,55,449109,6.41,6.52,3.88
12942,1.2,Ideal,G,SI2,62.2,56,449109,6.74,6.84,4.22
12943,1,Ideal,I,VS1,60.4,55,449109,6.49,6.52,3.93
12944,1.01,Fair,D,SI1,66,57,449109,6.29,6.22,4.13
12945,1.01,Fair,D,SI1,65,57,449109,6.3,6.22,4.07
12946,1.01,Very Good,D,SI1,60.8,57,449192.4,6.58,6.54,3.99
12947,0.9,Ideal,F,VS1,61.6,56,449192.4,6.2,6.23,3.83
12948,1.11,Ideal,H,SI1,62.7,56,449192.4,6.65,6.59,4.15
12949,1.23,Good,J,VS2,63.6,57,449192.4,6.79,6.74,4.3
12950,0.9,Very Good,E,SI1,61.4,56,449275.8,6.19,6.23,3.81
12951,1.01,Ideal,H,SI1,61.7,57,449275.8,6.37,6.44,3.96
12952,1.01,Ideal,H,SI1,61.2,57,449275.8,6.42,6.47,3.95
12953,1.01,Ideal,G,SI1,61.2,57,449275.8,6.44,6.5,3.96
12954,1.3,Ideal,H,VS2,62.9,56,449275.8,7,6.96,4.39
12955,1.21,Premium,F,SI2,61.5,61,449275.8,6.82,6.77,4.18
12956,1.21,Very Good,I,VS2,63.4,57,449275.8,6.79,6.72,4.28
12957,1,Premium,H,VS1,61.5,57,449275.8,6.44,6.37,3.94
12958,1,Premium,H,VS1,60.7,59,449275.8,6.44,6.4,3.9
12959,1.21,Ideal,I,VS2,62.3,58,449275.8,6.79,6.75,4.22
12960,1.16,Ideal,H,SI2,60.9,59,449359.2,6.72,6.78,4.11
12961,1.21,Ideal,J,SI1,62.7,55.2,449526,6.79,6.84,4.27
12962,1,Very Good,D,SI1,62.1,58,449526,6.34,6.45,3.97
12963,1,Very Good,D,SI1,62.1,61,449526,6.3,6.32,3.92
12964,1,Very Good,D,SI1,61.3,54,449526,6.37,6.39,3.91
12965,1,Premium,D,SI1,61.5,60,449526,6.34,6.38,3.91
12966,1.19,Very Good,J,SI1,60,57,449526,6.93,6.89,4.15
12967,0.92,Good,G,VVS2,58.8,57,449526,6.32,6.37,3.73
12968,1.25,Premium,I,SI1,59.7,59,449526,7.03,6.97,4.18
12969,1.12,Ideal,I,VS2,61.2,54,449692.8,6.74,6.77,4.13
12970,1.14,Ideal,J,VS1,61.5,57,449692.8,6.7,6.73,4.13
12971,1.06,Ideal,G,SI1,60.5,57,449776.2,6.64,6.59,4
12972,1.02,Very Good,H,VS2,60.6,60,449776.2,6.55,6.48,3.95
12973,1.01,Very Good,H,VS2,61.6,57,449776.2,6.41,6.44,3.96
12974,1.03,Very Good,E,SI2,61.7,54.9,449776.2,6.46,6.52,4.01
12975,1.03,Very Good,D,SI1,61.8,57,449776.2,6.49,6.53,4.02
12976,1.07,Ideal,E,SI2,61.4,57,449776.2,6.62,6.57,4.05
12977,1.06,Premium,D,SI2,62.5,56,449776.2,6.61,6.47,4.09
12978,0.91,Good,G,SI1,57.7,58,449859.6,6.33,6.4,3.67
12979,1.01,Very Good,D,SI1,59.8,56,449859.6,6.57,6.6,3.94
12980,1.25,Ideal,I,SI2,61.4,55,449943,6.92,6.99,4.27
12981,1.11,Ideal,H,SI1,62.5,56,449943,6.65,6.63,4.15
12982,1.11,Premium,H,VS2,60.9,57,449943,6.77,6.69,4.1
12983,1.11,Premium,H,VS2,62,59,449943,6.66,6.59,4.11
12984,1.11,Ideal,G,SI2,61.7,57,449943,6.69,6.65,4.12
12985,1.25,Premium,J,VS2,62.2,59,450026.4,6.88,6.86,4.27
12986,1,Premium,E,SI1,60.5,59,450026.4,6.45,6.4,3.89
12987,1,Very Good,E,SI1,63.2,57,450026.4,6.39,6.36,4.03
12988,1,Ideal,E,SI1,62.3,55,450026.4,6.41,6.34,3.97
12989,1,Premium,E,SI1,61.7,58,450026.4,6.42,6.35,3.94
12990,1.22,Very Good,E,SI1,63.4,56,450109.8,6.79,6.76,4.29
12991,1.02,Ideal,G,SI1,61.5,57,450193.2,6.54,6.44,3.99
12992,1.02,Very Good,F,SI1,63.2,59,450193.2,6.38,6.35,4.02
12993,1.26,Premium,I,SI2,62.2,58,450193.2,6.98,6.92,4.32
12994,1.02,Premium,F,SI1,62.3,58,450193.2,6.46,6.38,4
12995,1.02,Ideal,F,SI1,62.8,55,450193.2,6.43,6.4,4.03
12996,1.26,Ideal,J,SI1,62,56,450193.2,6.93,6.9,4.29
12997,1.01,Premium,H,VS2,61.5,59,450360,6.49,6.48,3.99
12998,1.05,Premium,E,SI2,60.3,61,450360,6.62,6.57,3.98
12999,1.09,Ideal,I,VS1,62.7,54,450443.4,6.6,6.54,4.12
13000,1.09,Premium,G,SI1,60.2,60,450526.8,6.7,6.66,4.02
13001,1,Premium,H,VS2,62.4,59,450693.6,6.75,6.72,4.2
13002,1.22,Premium,I,VS2,60.1,58,450777,6.92,7,4.18
13003,2.14,Fair,J,I1,69.4,57,450777,7.74,7.7,5.36
13004,1.07,Ideal,F,SI2,61.6,57,450777,6.56,6.53,4.03
13005,1.21,Premium,G,SI2,62.7,59,450777,6.74,6.66,4.2
13006,1.27,Ideal,F,SI2,62,55,450777,6.95,6.9,4.3
13007,1.19,Ideal,D,SI2,60.4,55,450860.4,6.89,6.91,4.17
13008,1.05,Very Good,H,SI1,60.5,58,450860.4,6.55,6.6,3.98
13009,1.21,Good,H,SI1,63.8,64,450943.8,6.72,6.63,4.26
13010,1.02,Premium,G,VS2,62.7,58,450943.8,6.44,6.36,4.01
13011,1.49,Good,I,SI2,64.3,59,450943.8,7.2,7.1,4.6
13012,1.23,Ideal,J,SI1,62.2,57,450943.8,6.89,6.81,4.26
13013,1.1,Ideal,G,SI2,62.5,55,450943.8,6.61,6.66,4.15
13014,1,Good,F,VS2,64.4,56,450943.8,6.23,6.28,4.03
13015,1.2,Very Good,H,SI2,60.2,58,451027.2,6.88,6.94,4.16
13016,1.13,Very Good,D,SI2,62.3,60,451027.2,6.59,6.7,4.14
13017,1.2,Very Good,I,SI1,62.2,55,451027.2,6.75,6.92,4.25
13018,1.2,Very Good,I,SI1,60,60,451027.2,6.81,6.89,4.11
13019,1.2,Very Good,I,SI1,62.8,57,451027.2,6.7,6.74,4.22
13020,1.11,Ideal,G,SI1,61.9,57,451027.2,6.63,6.66,4.11
13021,0.3,Very Good,E,VS2,61.6,54,50040,4.29,4.32,2.65
13022,0.29,Ideal,G,VVS2,61.3,56,50040,4.23,4.25,2.6
13023,0.31,Ideal,G,VS1,62.3,54,50040,4.35,4.38,2.72
13024,0.31,Good,E,VS1,59,63,50040,4.44,4.47,2.63
13025,0.26,Very Good,H,VVS2,63.3,58,50040,4.08,4.04,2.57
13026,0.26,Premium,H,VVS1,62.5,58,50040,4.11,4.08,2.56
13027,0.26,Ideal,H,VVS1,61.2,56,50040,4.16,4.11,2.53
13028,0.26,Premium,H,VVS2,62.4,58,50040,4.07,4.04,2.53
13029,0.26,Ideal,H,IF,61.1,57,50040,4.16,4.12,2.53
13030,0.23,Very Good,F,VVS2,58.1,63,50040,4.08,4.04,2.36
13031,0.26,Premium,H,VVS1,59.8,59,50040,4.17,4.12,2.48
13032,0.41,Good,G,I1,63.8,56,50040,4.74,4.7,3.01
13033,0.41,Premium,I,SI2,60.6,59,50040,4.84,4.8,2.92
13034,0.38,Premium,J,VS1,62.1,60,50040,4.6,4.64,2.87
13035,0.36,Premium,F,SI1,61.1,59,50040,4.58,4.62,2.81
13036,0.38,Very Good,F,SI2,61,61,50040,4.61,4.67,2.83
13037,0.36,Very Good,F,SI1,60.3,58,50040,4.6,4.65,2.79
13038,0.36,Premium,F,SI1,61.1,59,50040,4.55,4.59,2.79
13039,0.36,Premium,F,SI1,62.3,59,50040,4.5,4.56,2.82
13040,0.36,Ideal,F,SI1,61.5,56,50040,4.59,4.62,2.83
13041,0.36,Ideal,F,SI1,62,56,50040,4.54,4.59,2.83
13042,0.36,Very Good,F,SI1,61.9,59,50040,4.51,4.54,2.8
13043,0.36,Premium,F,SI1,61.5,58,50040,4.54,4.6,2.81
13044,0.36,Ideal,F,SI1,60.1,56,50040,4.62,4.67,2.79
13045,0.36,Premium,F,SI1,61.6,60,50040,4.54,4.61,2.82
13046,0.36,Ideal,F,SI1,61.5,57,50040,4.55,4.59,2.81
13047,0.26,Very Good,E,VS2,62.8,58,50123.4,4,4.06,2.53
13048,0.38,Very Good,I,SI1,59.7,62,50123.4,4.7,4.74,2.82
13049,0.3,Ideal,F,VS2,62.1,53.3,50123.4,4.3,4.32,2.68
13050,0.3,Ideal,F,VS2,62.1,53.6,50123.4,4.28,4.31,2.67
13051,1.11,Premium,G,SI1,62.7,57,451027.2,6.62,6.5,4.11
13052,1.11,Premium,G,SI1,62.3,58,451027.2,6.61,6.52,4.09
13053,1.09,Ideal,D,SI2,61.7,59,451194,6.64,6.62,4.09
13054,1.5,Premium,F,I1,60.6,62,451194,7.24,7.22,4.38
13055,1.03,Premium,D,SI1,60.5,61,451194,6.47,6.43,3.9
13056,1.13,Premium,H,SI1,62.1,58,451194,6.7,6.66,4.15
13057,1,Premium,F,SI1,60.6,62,451194,6.43,6.4,3.89
13058,1.01,Very Good,E,SI1,59.6,61,451277.4,6.47,6.51,3.87
13059,1.01,Very Good,E,SI1,62.8,57,451277.4,6.35,6.39,4
13060,0.91,Ideal,H,VVS2,61.7,57,451277.4,6.21,6.23,3.84
13061,0.93,Ideal,E,VS2,62.4,56,451277.4,6.26,6.3,3.92
13062,1.03,Ideal,E,SI1,62,55,451277.4,6.46,6.5,4.02
13063,1.01,Good,E,SI1,63.2,59,451277.4,6.27,6.35,3.99
13064,1.16,Fair,H,SI1,65.8,58,451277.4,6.54,6.46,4.28
13065,1.16,Ideal,H,SI1,64.2,59,451277.4,6.66,6.61,4.26
13066,1.23,Good,H,SI2,63.8,57.4,451360.8,6.72,6.78,4.31
13067,1.5,Ideal,I,I1,61.8,57,451360.8,7.31,7.39,4.54
13068,1.2,Ideal,I,SI1,61.8,56,451360.8,6.77,6.8,4.19
13069,1.23,Premium,I,SI1,62.5,59,451360.8,6.8,6.84,4.26
13070,1.23,Premium,J,VS1,62.7,58,451360.8,6.79,6.82,4.27
13071,1.24,Ideal,J,VS2,61.7,55,451360.8,6.91,6.96,4.28
13072,1.13,Ideal,D,SI2,60.1,55,451360.8,6.79,6.85,4.1
13073,1.18,Ideal,I,SI1,61.3,55.6,451360.8,6.79,6.84,4.18
13074,1.17,Ideal,D,SI2,62.5,56,451360.8,6.77,6.7,4.21
13075,1.26,Ideal,D,SI2,61.6,56,451360.8,6.99,6.95,4.3
13076,1.26,Premium,D,SI2,61.9,58,451360.8,6.88,6.81,4.24
13077,1,Very Good,E,SI1,63.7,55,451444.2,6.35,6.4,4.06
13078,1.06,Very Good,H,VS2,60.7,59,451611,6.56,6.63,4
13079,1.01,Good,H,VS1,63.8,59,451694.4,6.3,6.34,4.03
13080,1.01,Very Good,E,SI1,62.8,59,451694.4,6.41,6.45,4.04
13081,1.01,Premium,H,VS1,61.1,58,451694.4,6.45,6.48,3.95
13082,1.01,Ideal,F,SI1,62.7,55,451694.4,6.45,6.4,4.03
13083,1.5,Good,H,SI2,63.8,57,451694.4,7.21,7.14,4.58
13084,1.04,Premium,H,VS2,62.7,61,451694.4,6.48,6.44,4.05
13085,1.04,Ideal,H,VS2,59.3,57,451694.4,6.64,6.58,3.92
13086,1.03,Ideal,H,SI1,61.1,56,451861.2,6.5,6.53,3.98
13087,1.03,Ideal,H,SI1,61.7,57,451861.2,6.47,6.53,4.01
13088,1.01,Good,G,VS2,64.4,58,451861.2,6.23,6.31,4.04
13089,1.29,Premium,H,SI2,61,57,451861.2,7.13,6.95,4.31
13090,1.28,Ideal,I,SI2,61.7,59,451944.6,6.96,6.92,4.28
13091,1.08,Premium,D,SI1,61.6,56,451944.6,6.64,6.57,4.07
13092,1,Good,F,VS2,63.1,56,452028,6.27,6.31,3.97
13093,1.46,Premium,G,SI2,62.8,52,452111.4,7.31,7.27,4.58
13094,1.3,Premium,G,SI2,61.8,57,452111.4,7.02,6.94,4.32
13095,1.09,Ideal,I,VS2,61.9,56,452111.4,6.62,6.67,4.09
13096,1.21,Premium,H,SI2,62.6,61,452111.4,6.75,6.7,4.21
13097,1.21,Premium,I,SI1,59.3,59,452111.4,6.98,6.95,4.13
13098,1.21,Ideal,J,VS1,62.3,55,452111.4,6.86,6.81,4.26
13099,1.21,Premium,I,SI1,62.1,56,452111.4,6.92,6.76,4.25
13100,1.01,Very Good,D,SI1,60.7,58,452194.8,6.49,6.45,3.93
13101,0.81,Very Good,D,VVS2,63.9,56,452278.2,5.79,5.91,3.74
13102,1.17,Ideal,H,SI2,62.4,53,452278.2,6.74,6.76,4.21
13103,1.02,Very Good,E,SI1,60.6,59,452361.6,6.47,6.49,3.93
13104,1.1,Ideal,H,SI1,61.4,55,452361.6,6.68,6.7,4.11
13105,1.07,Premium,H,VS2,62.1,59,452361.6,6.56,6.52,4.06
13106,1.14,Premium,G,SI1,62.7,58,452361.6,6.68,6.63,4.17
